year,vendor,prefix,file_type,filename,size_bytes,rel_path
2025,징코모듈,JWSH25090057,CI,JWSH25090057 CI.pdf,327595,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\새 폴더\RE_ 진코솔라 9월 선적스케줄\JWSH25090057 CI.pdf
2025,징코모듈,JWSH25090057,OBL,JWSH25090057 OBL.pdf,799652,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\새 폴더\RE_ 진코솔라 9월 선적스케줄\JWSH25090057 OBL.pdf
2025,징코모듈,JWSH25090057,PL,JWSH25090057 PL.pdf,319778,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\새 폴더\RE_ 진코솔라 9월 선적스케줄\JWSH25090057 PL.pdf
2025,징코모듈,JWSH25120010,CI,"CI_17,280pcs.pdf",52378,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\CI_17,280pcs.pdf"
2025,징코모듈,JWSH25120010,CI,JWSH25120010  CI.pdf,99904,2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\FW_ ZJNAHW002 KR\JWSH25120010  CI.pdf
2025,징코모듈,JWSH25120010,OBL,2.JWSH25120010 OBL.pdf,834199,2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\FW_ ZJNAHW002 KR\2.JWSH25120010 OBL.pdf
2025,징코모듈,JWSH25120010,PL,JWSH25120010 -PL.pdf,77848,2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\FW_ ZJNAHW002 KR\JWSH25120010 -PL.pdf
2025,징코모듈,JWSH25120010,PL,"PL_17,280pcs.pdf",45416,"2025년 모듈 발주\징코모듈\화신이엔지\징코-화신 635WP 17280pcs  JWSH25120010\PL_17,280pcs.pdf"
2025,징코모듈,JWSH25120016,BL,"BL_4,284pcs JWSH25120016.pdf",533806,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 4284pcs-JWSH25120016\BL_4,284pcs JWSH25120016.pdf"
2025,징코모듈,JWSH25120016,CI,"CI_4,284pcs.pdf",55563,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 4284pcs-JWSH25120016\CI_4,284pcs.pdf"
2025,징코모듈,JWSH25120016,PL,"PL_4,284pcs.pdf",45454,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 4284pcs-JWSH25120016\PL_4,284pcs.pdf"
2025,징코모듈,JWSH25120029,CI,"CI_15,732pcs  수정본.pdf",54967,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 15732pcs-JWSH25120029\CI_15,732pcs  수정본.pdf"
2025,징코모듈,JWSH25120029,CI,"CI_15,732pcs.pdf",167014,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 15732pcs-JWSH25120029\CI_15,732pcs.pdf"
2025,징코모듈,JWSH25120029,PL,"PL_15,732pcs - 수정본.pdf",45457,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 15732pcs-JWSH25120029\PL_15,732pcs - 수정본.pdf"
2025,징코모듈,JWSH25120029,PL,"PL_15,732pcs.pdf",163628,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 15732pcs-JWSH25120029\PL_15,732pcs.pdf"
2025,징코모듈,JWSH25120034,BL,"BL_19,332pcs JWSH25120034.pdf",863402,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 19332pcs-JWSH25120034\RE_ [진코솔라코리아] Topsolar 52mw_CI,PL,FR 송부의 건\BL_19,332pcs JWSH25120034.pdf"
2025,징코모듈,LS2512293984,OBL,LS2512293984_OBL.pdf,442103,"2025년 모듈 발주\징코모듈\화신이엔지\론지-징코모듈SHADHG40310\THE ONE Co., Ltd_40HQ_17_LS2512293984_ATD12.29\LS2512293984_OBL.pdf"
2025,징코모듈,LS2512293984,PL,LS2512293984_CI&PL.pdf,66431,"2025년 모듈 발주\징코모듈\화신이엔지\론지-징코모듈SHADHG40310\THE ONE Co., Ltd_40HQ_17_LS2512293984_ATD12.29\LS2512293984_CI&PL.pdf"
2025,징코모듈,NBOA39932100,HBL,NBOA39932100_HBL扫描.pdf,653527,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\NBOZY6445100  16128pcs  SHKWA25011758\NBOA39932100_HBL扫描.pdf
2025,징코모듈,NBOZQ8C88100 (no-id),CI,NBOZQ8C88100 CI.pdf,54334,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\NBOZQ8C88100\NBOZQ8C88100 CI.pdf
2025,징코모듈,NBOZQ8C88100 (no-id),OBL,NBOZQ8C88100 OBL.pdf,680744,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\NBOZQ8C88100\NBOZQ8C88100 OBL.pdf
2025,징코모듈,NBOZQ8C88100 (no-id),PL,NBOZQ8C88100 PL.pdf,45472,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 5차 개설 63MW\NBOZQ8C88100\NBOZQ8C88100 PL.pdf
2025,징코모듈,NBOZY6445100,CI,NBOZY6445100 CI.pdf,327489,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\NBOZY6445100  16128pcs  SHKWA25011758\NBOZY6445100 CI.pdf
2025,징코모듈,NBOZY6445100,PL,NBOZY6445100 PL.pdf,312447,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\NBOZY6445100  16128pcs  SHKWA25011758\NBOZY6445100 PL.pdf
2025,징코모듈,OneDrive_2025-12-09 디원  11520pcs (no-id),BL,"BL_Theone_11,520pcs 수정.pdf",126176,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  11520pcs\BL_Theone_11,520pcs 수정.pdf"
2025,징코모듈,OneDrive_2025-12-09 디원  11520pcs (no-id),BL,"BL_Theone_11,520pcs.pdf",87966,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  11520pcs\BL_Theone_11,520pcs.pdf"
2025,징코모듈,OneDrive_2025-12-09 디원  11520pcs (no-id),CI,"CI_Theone_11,520pcs.pdf",56266,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  11520pcs\CI_Theone_11,520pcs.pdf"
2025,징코모듈,OneDrive_2025-12-09 디원  11520pcs (no-id),PL,"PL_Theone_11,520pcs.pdf",45443,"2025년 모듈 발주\징코모듈\디원\선적서류\OneDrive_2025-12-09 디원  11520pcs\PL_Theone_11,520pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar 52mw_CI,PL,FR 송부의 건 (no-id)",CI,"CI_19,332pcs.pdf",60964,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 19332pcs-JWSH25120034\RE_ [진코솔라코리아] Topsolar 52mw_CI,PL,FR 송부의 건\CI_19,332pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar 52mw_CI,PL,FR 송부의 건 (no-id)",PL,"PL_19,332pcs.pdf",46007,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 19332pcs-JWSH25120034\RE_ [진코솔라코리아] Topsolar 52mw_CI,PL,FR 송부의 건\PL_19,332pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1) (no-id)",BL,"BL_11,772pcs.pdf",871877,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\BL_11,772pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1) (no-id)",CI,"CI_11,772pcs.pdf",61067,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\CI_11,772pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1) (no-id)",CI,"CI_11,772pcs.pdf",61067,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\CI_11,772pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1) (no-id)",PL,"PL_11,772pcs.pdf",45457,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\PL_11,772pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1) (no-id)",PL,"PL_11,772pcs.pdf",45457,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 11,772pcs\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (1)\PL_11,772pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (no-id)",CI,"CI_17,532pcs.pdf",60414,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 17,532pcs  SELYIT256012\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건\CI_17,532pcs.pdf"
2025,징코모듈,"RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건 (no-id)",PL,"PL_17,532pcs.pdf",45475,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 17,532pcs  SELYIT256012\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건\PL_17,532pcs.pdf"
2025,징코모듈,RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs (no-id),BL,251201_Theone_5760pcs BL.pdf,827044,2025년 모듈 발주\징코모듈\디원\디원 18MW - 11502pcs\RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs\251201_Theone_5760pcs BL.pdf
2025,징코모듈,RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs (no-id),CI,251201_Theone_5760pcs CI.pdf,56803,2025년 모듈 발주\징코모듈\디원\디원 18MW - 11502pcs\RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs\251201_Theone_5760pcs CI.pdf
2025,징코모듈,RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs (no-id),PL,251201_Theone_5760pcs PL.pdf,45439,2025년 모듈 발주\징코모듈\디원\디원 18MW - 11502pcs\RE_ [Topsolar] Topsolar 310mw+Hwasin 40mw+Theone18mw 관련 진행상황  5760pcs\251201_Theone_5760pcs PL.pdf
2025,징코모듈,SELYIT256012,BL,"BL_17,532pcs  SELYIT256012.pdf",983299,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 17,532pcs  SELYIT256012\RE_ [진코솔라코리아] Topsolar CI, PL, FR 송부의 건\BL_17,532pcs  SELYIT256012.pdf"
2025,징코모듈,SELYIT256012,CI,"CI_17,532pcs.pdf",60414,"2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 17,532pcs  SELYIT256012\CI_17,532pcs.pdf"
2025,징코모듈,SHKWA25009166,BL,MX-M5658N_20250523_141424 O BL.pdf,717342,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 3차 개설 5.5MW(2025.04.04)\635WP  8640pcs SHKWA25009166  (2025.05.22)\MX-M5658N_20250523_141424 O BL.pdf
2025,징코모듈,SHKWA25009166,BL,SHKWA25009166 BL draft.pdf,183538,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 3차 개설 5.5MW(2025.04.04)\635WP  8640pcs SHKWA25009166  (2025.05.22)\SHKWA25009166 BL draft.pdf
2025,징코모듈,SHKWA25009166,CI,SHKWA25009166 CI.pdf,327487,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 3차 개설 5.5MW(2025.04.04)\635WP  8640pcs SHKWA25009166  (2025.05.22)\SHKWA25009166 CI.pdf
2025,징코모듈,SHKWA25009166,PL,SHKWA25009166 PL.pdf,314369,2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 3차 개설 5.5MW(2025.04.04)\635WP  8640pcs SHKWA25009166  (2025.05.22)\SHKWA25009166 PL.pdf
2025,징코모듈,SHKWA25010062,CI,SHKWA25010062 CI.pdf,327488,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10MW(16,128pcs) 2025.06.02 SHKWA25010062\SHKWA25010062 CI.pdf"
2025,징코모듈,SHKWA25010062,OBL,SHKWA25010062 OBL.pdf,663205,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10MW(16,128pcs) 2025.06.02 SHKWA25010062\SHKWA25010062 OBL.pdf"
2025,징코모듈,SHKWA25010062,PL,SHKWA25010062 PL.pdf,312447,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10MW(16,128pcs) 2025.06.02 SHKWA25010062\SHKWA25010062 PL.pdf"
2025,징코모듈,SHKWA25019106,BL,SHKWA25019106 BL update.PDF,293787,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019106 BL update.PDF
2025,징코모듈,SHKWA25019106,BL,SHKWA25019106 BL.pdf,43083,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019106 BL.pdf
2025,징코모듈,SHKWA25019106,CI,SHKWA25019106 CI.pdf,327590,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019106 CI.pdf
2025,징코모듈,SHKWA25019106,HBL,SHKWA25019106 HBL.pdf,955898,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019106 HBL.pdf
2025,징코모듈,SHKWA25019106,PL,SHKWA25019106 PL.pdf,319780,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019106 PL.pdf
2025,징코모듈,SHKWA25019107,BL,SHKWA25019107 BL.pdf,288146,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019107 BL.pdf
2025,징코모듈,SHKWA25019107,CI,SHKWA25019107 CI.pdf,327589,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019107 CI.pdf
2025,징코모듈,SHKWA25019107,HBL,SHKWA25019107 HBL.pdf,378075,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019107 HBL.pdf
2025,징코모듈,SHKWA25019107,PL,SHKWA25019107 PL.pdf,319771,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019107 PL.pdf
2025,징코모듈,SHKWA25019109,BL,SHKWA25019109 BL.pdf,281482,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019109 BL.pdf
2025,징코모듈,SHKWA25019109,CI,SHKWA25019109 CI.pdf,327590,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019109 CI.pdf
2025,징코모듈,SHKWA25019109,HBL,SHKWA25019109 HBL.pdf,980684,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019109 HBL.pdf
2025,징코모듈,SHKWA25019109,PL,SHKWA25019109 PL.pdf,319772,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄\SHKWA25019109 PL.pdf
2025,징코모듈,SHKWA25019765,CI,SHKWA25019765 CI.pdf,54962,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019765 CI.pdf
2025,징코모듈,SHKWA25019765,OBL,SHKWA25019765 OBL.pdf,609882,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019765 OBL.pdf
2025,징코모듈,SHKWA25019765,PL,SHKWA25019765 PL.pdf,45903,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019765 PL.pdf
2025,징코모듈,SHKWA25019767,CI,SHKWA25019767 CI.pdf,54981,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019767 CI.pdf
2025,징코모듈,SHKWA25019767,OBL,SHKWA25019767 OBL.pdf,613574,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019767 OBL.pdf
2025,징코모듈,SHKWA25019767,PL,SHKWA25019767 PL.pdf,45376,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\SHKWA25019767 PL.pdf
2025,징코모듈,SHKWA25019768,CI,SHKWA25019768 CI.pdf,61827,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\하나은행\SHKWA25019768 CI.pdf
2025,징코모듈,SHKWA25019768,OBL,SHKWA25019768 OBL.pdf,406432,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\하나은행\SHKWA25019768 OBL.pdf
2025,징코모듈,SHKWA25019768,PL,SHKWA25019768 PL.pdf,45368,2025년 모듈 발주\징코모듈\9월 징코모듈 선적서류\RE_ 진코솔라 9월 선적스케줄 (마지막 선적)\하나은행\SHKWA25019768 PL.pdf
2025,징코모듈,SHPUS25011179,CI,SHPUS25011179 CI.pdf,327488,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10.97MW  (17,280pcs)  2025.06.08선적 SHPUS25011179\SHPU25011179   17280pcs\SHPUS25011179 CI.pdf"
2025,징코모듈,SHPUS25011179,OBL,SHPUS25011179 OBL.pdf,1675264,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10.97MW  (17,280pcs)  2025.06.08선적 SHPUS25011179\SHPU25011179   17280pcs\SHPUS25011179 OBL.pdf"
2025,징코모듈,SHPUS25011179,PL,SHPUS25011179 PL.pdf,312449,"2025년 모듈 발주\징코모듈\탑솔라\170MW 계약 진행건 - 완료\170MW - 4차 개설 37MW(2025.04.07)\징코 10.97MW  (17,280pcs)  2025.06.08선적 SHPUS25011179\SHPU25011179   17280pcs\SHPUS25011179 PL.pdf"
2025,징코모듈,TMNBKPTR9924001,BL,提单_北亚区_出口_TMNBKPTR9924001_20251217 JWSH25120029.pdf,830281,2025년 모듈 발주\징코모듈\탑솔라\400MW 계약서 - 350MW 변경\징코-탑솔라 15732pcs-JWSH25120029\提单_北亚区_出口_TMNBKPTR9924001_20251217 JWSH25120029.pdf
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs (no-id)",BL,TED-2507-09808-01-12-EASPH2539SK6006_BL (스캔본).PDF,1316610,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs\TED-2507-09808-01-12-EASPH2539SK6006_BL (스캔본).PDF"
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs (no-id)",BL,TED-2507-09808-01-12-EASPH2539SK6006_BL.pdf,1738321,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs\TED-2507-09808-01-12-EASPH2539SK6006_BL.pdf"
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs (no-id)",PL,TED-2507-09808-01-12-CIPL.pdf,342975,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-1) 700W 7,128pcs\TED-2507-09808-01-12-CIPL.pdf"
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs (no-id)",BL,TED-2507-09808-13-36-BL.pdf,3706593,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs\TED-2507-09808-13-36-BL.pdf"
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs (no-id)",PL,TED-2507-09808-13-36-CIPL.pdf,354572,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs\TED-2507-09808-13-36-CIPL.pdf"
2025,트리나,"TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs (no-id)",PL,TED-2507-09808-13-36LC_CI&PL (통관용 무상 제품 단가 기재).pdf,39676,"2025년 모듈 발주\트리나\1차 PI 50MW\트리나 1차물량 선적-하나은행 개설\TOPSOLAR 2507-TSI-09808 (1차 물량)\TOPSOLAR 2507-TSI-09808-00 (1-2) 710W 14,091pcs\TED-2507-09808-13-36LC_CI&PL (통관용 무상 제품 단가 기재).pdf"
